"Plot Title:  21567199"
"#","Date Time, GMT-06:00","Abs Pres, mm Hg (LGR S/N: 21567199, SEN S/N: 21567199)","Temp, °C (LGR S/N: 21567199, SEN S/N: 21567199)","Water Level, meters (LGR S/N: 21567199)","Coupler Detached (LGR S/N: 21567199)","Coupler Attached (LGR S/N: 21567199)","Host Connected (LGR S/N: 21567199)","Stopped (LGR S/N: 21567199)","End Of File (LGR S/N: 21567199)"
805,05/26/24 04:00:00 PM,758.44,5.141,1.358,,,,,
806,05/26/24 05:00:00 PM,757.93,5.141,1.351,,,,,
807,05/26/24 06:00:00 PM,758.13,5.037,1.353,,,,,
808,05/26/24 07:00:00 PM,758.08,4.934,1.352,,,,,
809,05/26/24 08:00:00 PM,758.59,4.934,1.359,,,,,
810,05/26/24 09:00:00 PM,758.53,4.831,1.358,,,,,
811,05/26/24 10:00:00 PM,758.78,4.831,1.362,,,,,
812,05/26/24 11:00:00 PM,759.04,4.831,1.366,,,,,
813,05/27/24 12:00:00 AM,758.84,4.934,1.363,,,,,
814,05/27/24 01:00:00 AM,759.20,5.141,1.368,,,,,
815,05/27/24 02:00:00 AM,760.03,5.244,1.379,,,,,
816,05/27/24 03:00:00 AM,759.66,5.037,1.374,,,,,
817,05/27/24 04:00:00 AM,760.07,4.831,1.380,,,,,
818,05/27/24 05:00:00 AM,760.32,4.831,1.383,,,,,
819,05/27/24 06:00:00 AM,760.83,4.831,1.390,,,,,
820,05/27/24 07:00:00 AM,760.07,4.831,1.380,,,,,
821,05/27/24 08:00:00 AM,760.63,4.934,1.387,,,,,
822,05/27/24 09:00:00 AM,761.00,5.141,1.392,,,,,
823,05/27/24 10:00:00 AM,760.80,5.244,1.390,,,,,
824,05/27/24 11:00:00 AM,761.16,5.450,1.395,,,,,
825,05/27/24 12:00:00 PM,760.71,5.552,1.388,,,,,
826,05/27/24 01:00:00 PM,759.68,5.552,1.374,,,,,
827,05/27/24 02:00:00 PM,759.68,5.552,1.374,,,,,
828,05/27/24 03:00:00 PM,759.42,5.552,1.371,,,,,
829,05/27/24 04:00:00 PM,680.22,7.179,0.295,,,,,
830,05/27/24 04:00:09 PM,,,,,Logged,Logged,,
831,05/27/24 04:00:49 PM,,,,Logged,,,,
832,05/27/24 04:00:55 PM,,,,,Logged,Logged,,
833,05/27/24 04:02:15 PM,,,,Logged,,,,
834,05/27/24 05:00:00 PM,754.72,5.347,1.307,,,,,
835,05/27/24 06:00:00 PM,754.31,5.552,1.301,,,,,
836,05/27/24 07:00:00 PM,754.42,5.757,1.303,,,,,
837,05/27/24 08:00:00 PM,754.62,5.655,1.306,,,,,
838,05/27/24 09:00:00 PM,753.55,5.552,1.291,,,,,
839,05/27/24 10:00:00 PM,754.31,5.552,1.301,,,,,
840,05/27/24 11:00:00 PM,754.37,5.655,1.302,,,,,
841,05/28/24 12:00:00 AM,754.93,5.757,1.310,,,,,
842,05/28/24 01:00:00 AM,754.59,7.079,1.306,,,,,
843,05/28/24 02:00:00 AM,754.39,7.179,1.303,,,,,
844,05/28/24 03:00:00 AM,754.34,7.079,1.303,,,,,
845,05/28/24 04:00:00 AM,754.34,7.079,1.303,,,,,
846,05/28/24 05:00:00 AM,754.44,7.280,1.304,,,,,
847,05/28/24 06:00:00 AM,754.75,7.381,1.309,,,,,
848,05/28/24 07:00:00 AM,754.29,7.481,1.302,,,,,
849,05/28/24 08:00:00 AM,754.04,7.481,1.299,,,,,
850,05/28/24 09:00:00 AM,753.21,7.381,1.287,,,,,
851,05/28/24 10:00:00 AM,753.01,7.481,1.285,,,,,
852,05/28/24 11:00:00 AM,752.65,7.782,1.280,,,,,
853,05/28/24 12:00:00 PM,751.27,8.082,1.262,,,,,
854,05/28/24 01:00:00 PM,751.07,8.182,1.259,,,,,
855,05/28/24 02:00:00 PM,749.63,8.382,1.240,,,,,
856,05/28/24 03:00:00 PM,749.17,8.481,1.234,,,,,
857,05/28/24 04:00:00 PM,748.19,8.581,1.220,,,,,
858,05/28/24 05:00:00 PM,747.02,8.282,1.204,,,,,
859,05/28/24 06:00:00 PM,746.31,7.882,1.194,,,,,
860,05/28/24 07:00:00 PM,746.98,7.682,1.203,,,,,
861,05/28/24 08:00:00 PM,748.91,7.983,1.230,,,,,
862,05/28/24 09:00:00 PM,748.96,8.581,1.230,,,,,
863,05/28/24 10:00:00 PM,748.55,8.779,1.225,,,,,
864,05/28/24 11:00:00 PM,748.81,8.779,1.229,,,,,
865,05/29/24 12:00:00 AM,750.04,8.680,1.245,,,,,
866,05/29/24 01:00:00 AM,750.71,8.481,1.254,,,,,
867,05/29/24 02:00:00 AM,749.63,8.382,1.240,,,,,
868,05/29/24 03:00:00 AM,749.78,8.182,1.241,,,,,
869,05/29/24 04:00:00 AM,749.27,8.182,1.234,,,,,
870,05/29/24 05:00:00 AM,750.56,8.182,1.252,,,,,
871,05/29/24 06:00:00 AM,751.32,7.682,1.262,,,,,
872,05/29/24 07:00:00 AM,750.92,7.381,1.256,,,,,
873,05/29/24 08:00:00 AM,751.43,7.381,1.263,,,,,
874,05/29/24 09:00:00 AM,751.63,7.280,1.266,,,,,
875,05/29/24 10:00:00 AM,752.30,7.079,1.275,,,,,
876,05/29/24 11:00:00 AM,752.39,6.775,1.276,,,,,
877,05/29/24 12:00:00 PM,751.63,6.775,1.266,,,,,
878,05/29/24 01:00:00 PM,752.54,6.573,1.278,,,,,
879,05/29/24 02:00:00 PM,753.15,6.268,1.286,,,,,
880,05/29/24 03:00:00 PM,754.22,5.860,1.300,,,,,
881,05/29/24 04:00:00 PM,753.86,5.655,1.295,,,,,
882,05/29/24 05:00:00 PM,753.50,5.450,1.291,,,,,
883,05/29/24 06:00:00 PM,753.28,5.037,1.287,,,,,
884,05/29/24 07:00:00 PM,754.25,4.934,1.300,,,,,
885,05/29/24 08:00:00 PM,755.72,4.831,1.320,,,,,
886,05/29/24 09:00:00 PM,755.47,4.831,1.317,,,,,
887,05/29/24 10:00:00 PM,754.90,4.727,1.309,,,,,
888,05/29/24 11:00:00 PM,756.17,4.727,1.326,,,,,
889,05/30/24 12:00:00 AM,757.20,4.727,1.341,,,,,
890,05/30/24 01:00:00 AM,757.40,4.623,1.343,,,,,
891,05/30/24 02:00:00 AM,757.65,4.623,1.347,,,,,
892,05/30/24 03:00:00 AM,757.14,4.623,1.340,,,,,
893,05/30/24 04:00:00 AM,757.25,4.831,1.341,,,,,
894,05/30/24 05:00:00 AM,758.17,4.623,1.354,,,,,
895,05/30/24 06:00:00 AM,758.62,4.519,1.360,,,,,
896,05/30/24 07:00:00 AM,758.62,4.519,1.360,,,,,
897,05/30/24 08:00:00 AM,758.06,4.415,1.352,,,,,
898,05/30/24 09:00:00 AM,759.33,4.415,1.369,,,,,
899,05/30/24 10:00:00 AM,759.33,4.415,1.369,,,,,
900,05/30/24 11:00:00 AM,759.38,4.519,1.370,,,,,
901,05/30/24 12:00:00 PM,758.62,4.519,1.360,,,,,
902,05/30/24 01:00:00 PM,758.11,4.519,1.353,,,,,
903,05/30/24 02:00:00 PM,758.82,4.415,1.362,,,,,
904,05/30/24 03:00:00 PM,758.57,4.415,1.359,,,,,
905,05/30/24 04:00:00 PM,758.87,4.519,1.363,,,,,
906,05/30/24 05:00:00 PM,758.57,4.415,1.359,,,,,
907,05/30/24 06:00:00 PM,758.51,4.311,1.358,,,,,
908,05/30/24 07:00:00 PM,758.76,4.311,1.362,,,,,
909,05/30/24 08:00:00 PM,758.45,4.207,1.358,,,,,
910,05/30/24 09:00:00 PM,758.45,4.207,1.358,,,,,
911,05/30/24 10:00:00 PM,758.66,4.102,1.360,,,,,
912,05/30/24 11:00:00 PM,758.66,4.102,1.360,,,,,
913,05/31/24 12:00:00 AM,759.42,4.102,1.371,,,,,
914,05/31/24 01:00:00 AM,759.42,4.102,1.371,,,,,
915,05/31/24 02:00:00 AM,758.91,4.102,1.364,,,,,
916,05/31/24 03:00:00 AM,758.91,4.102,1.364,,,,,
917,05/31/24 04:00:00 AM,759.17,4.102,1.367,,,,,
918,05/31/24 05:00:00 AM,759.42,4.102,1.371,,,,,
919,05/31/24 06:00:00 AM,759.93,4.102,1.377,,,,,
920,05/31/24 07:00:00 AM,759.17,4.102,1.367,,,,,
921,05/31/24 08:00:00 AM,758.66,4.102,1.360,,,,,
922,05/31/24 09:00:00 AM,758.81,5.347,1.362,,,,,
923,05/31/24 10:00:00 AM,758.82,5.860,1.363,,,,,
924,05/31/24 11:00:00 AM,757.91,6.573,1.351,,,,,
925,05/31/24 12:00:00 PM,757.56,6.877,1.346,,,,,
926,05/31/24 01:00:00 PM,755.97,6.775,1.325,,,,,
927,05/31/24 02:00:00 PM,756.23,6.775,1.328,,,,,
928,05/31/24 03:00:00 PM,756.53,6.877,1.332,,,,,
929,05/31/24 04:00:00 PM,756.48,6.775,1.332,,,,,
930,05/31/24 05:00:00 PM,755.41,6.674,1.317,,,,,
931,05/31/24 06:00:00 PM,755.10,6.573,1.313,,,,,
932,05/31/24 07:00:00 PM,755.30,6.471,1.316,,,,,
933,05/31/24 08:00:00 PM,755.51,6.370,1.318,,,,,
934,05/31/24 09:00:00 PM,754.74,6.370,1.308,,,,,
935,05/31/24 10:00:00 PM,754.69,6.268,1.307,,,,,
936,05/31/24 11:00:00 PM,754.69,6.268,1.307,,,,,
937,06/01/24 12:00:00 AM,755.15,6.166,1.313,,,,,
938,06/01/24 01:00:00 AM,754.84,6.064,1.309,,,,,
939,06/01/24 02:00:00 AM,755.35,6.064,1.316,,,,,
940,06/01/24 03:00:00 AM,754.64,6.166,1.306,,,,,
941,06/01/24 04:00:00 AM,753.81,6.064,1.295,,,,,
942,06/01/24 05:00:00 AM,754.33,6.064,1.302,,,,,
943,06/01/24 06:00:00 AM,754.64,6.166,1.306,,,,,
944,06/01/24 07:00:00 AM,754.43,6.268,1.304,,,,,
945,06/01/24 08:00:00 AM,753.92,6.268,1.297,,,,,
946,06/01/24 09:00:00 AM,753.86,6.166,1.296,,,,,
947,06/01/24 10:00:00 AM,752.64,6.268,1.279,,,,,
948,06/01/24 11:00:00 AM,752.80,6.573,1.281,,,,,
949,06/01/24 12:00:00 PM,751.78,6.573,1.268,,,,,
950,06/01/24 01:00:00 PM,751.11,6.775,1.259,,,,,
951,06/01/24 02:00:00 PM,749.84,6.775,1.241,,,,,
952,06/01/24 03:00:00 PM,750.09,6.775,1.245,,,,,
953,06/01/24 04:00:00 PM,749.02,6.674,1.230,,,,,
954,06/01/24 05:00:00 PM,749.22,6.573,1.233,,,,,
955,06/01/24 06:00:00 PM,749.37,6.370,1.235,,,,,
956,06/01/24 07:00:00 PM,749.52,6.166,1.237,,,,,
957,06/01/24 08:00:00 PM,749.01,6.166,1.230,,,,,
958,06/01/24 09:00:00 PM,749.57,6.268,1.237,,,,,
959,06/01/24 10:00:00 PM,750.29,6.166,1.247,,,,,
960,06/01/24 11:00:00 PM,750.29,6.166,1.247,,,,,
961,06/02/24 12:00:00 AM,749.27,6.166,1.233,,,,,
962,06/02/24 01:00:00 AM,749.52,6.166,1.237,,,,,
963,06/02/24 02:00:00 AM,750.19,6.471,1.246,,,,,
964,06/02/24 03:00:00 AM,749.02,6.674,1.230,,,,,
965,06/02/24 04:00:00 AM,749.02,6.674,1.230,,,,,
966,06/02/24 05:00:00 AM,749.02,6.674,1.230,,,,,
967,06/02/24 06:00:00 AM,749.33,6.775,1.234,,,,,
968,06/02/24 07:00:00 AM,749.33,6.775,1.234,,,,,
969,06/02/24 08:00:00 AM,749.38,6.877,1.235,,,,,
970,06/02/24 09:00:00 AM,749.89,6.877,1.242,,,,,
971,06/02/24 10:00:00 AM,749.63,6.877,1.239,,,,,
972,06/02/24 11:00:00 AM,749.43,6.978,1.236,,,,,
973,06/02/24 12:00:00 PM,748.87,6.877,1.228,,,,,
974,06/02/24 01:00:00 PM,749.33,6.775,1.234,,,,,
975,06/02/24 02:00:00 PM,748.92,6.978,1.229,,,,,
976,06/02/24 03:00:00 PM,748.15,6.978,1.219,,,,,
977,06/02/24 04:00:00 PM,748.10,7.381,1.218,,,,,
978,06/02/24 05:00:00 PM,747.80,7.280,1.214,,,,,
979,06/02/24 06:00:00 PM,747.59,7.381,1.211,,,,,
980,06/02/24 07:00:00 PM,747.08,7.381,1.204,,,,,
981,06/02/24 08:00:00 PM,747.64,7.481,1.212,,,,,
982,06/02/24 09:00:00 PM,746.06,7.381,1.190,,,,,
983,06/02/24 10:00:00 PM,746.31,7.381,1.194,,,,,
984,06/02/24 11:00:00 PM,746.06,7.381,1.190,,,,,
985,06/03/24 12:00:00 AM,745.60,7.481,1.184,,,,,
986,06/03/24 01:00:00 AM,744.88,7.582,1.174,,,,,
987,06/03/24 02:00:00 AM,744.68,7.682,1.172,,,,,
988,06/03/24 03:00:00 AM,743.65,7.682,1.158,,,,,
989,06/03/24 04:00:00 AM,743.24,7.882,1.152,,,,,
990,06/03/24 05:00:00 AM,743.14,8.182,1.151,,,,,
991,06/03/24 06:00:00 AM,742.67,8.282,1.145,,,,,
992,06/03/24 07:00:00 AM,742.93,8.282,1.148,,,,,
993,06/03/24 08:00:00 AM,742.93,8.282,1.148,,,,,
994,06/03/24 09:00:00 AM,742.42,8.282,1.141,,,,,
995,06/03/24 10:00:00 AM,741.65,8.282,1.131,,,,,
996,06/03/24 11:00:00 AM,742.42,8.282,1.141,,,,,
997,06/03/24 12:00:00 PM,742.16,8.282,1.138,,,,,
998,06/03/24 01:00:00 PM,742.93,8.282,1.148,,,,,
999,06/03/24 02:00:00 PM,743.69,8.282,1.159,,,,,
1000,06/03/24 03:00:00 PM,743.65,8.182,1.158,,,,,
1001,06/03/24 04:00:00 PM,744.32,7.983,1.167,,,,,
1002,06/03/24 05:00:00 PM,745.19,7.682,1.179,,,,,
1003,06/03/24 06:00:00 PM,746.51,7.280,1.196,,,,,
1004,06/03/24 07:00:00 PM,748.40,6.978,1.222,,,,,
1005,06/03/24 08:00:00 PM,749.84,6.775,1.241,,,,,
1006,06/03/24 09:00:00 PM,750.55,6.674,1.251,,,,,
1007,06/03/24 10:00:00 PM,751.22,6.471,1.260,,,,,
1008,06/03/24 11:00:00 PM,753.15,6.268,1.286,,,,,
1009,06/04/24 12:00:00 AM,753.61,6.166,1.292,,,,,
1010,06/04/24 01:00:00 AM,755.81,5.962,1.322,,,,,
1011,06/04/24 02:00:00 AM,755.75,5.860,1.321,,,,,
1012,06/04/24 03:00:00 AM,755.90,5.655,1.323,,,,,
1013,06/04/24 04:00:00 AM,757.38,5.552,1.343,,,,,
1014,06/04/24 05:00:00 AM,757.58,5.450,1.346,,,,,
1015,06/04/24 06:00:00 AM,758.66,5.552,1.361,,,,,
1016,06/04/24 07:00:00 AM,758.35,5.450,1.356,,,,,
1017,06/04/24 08:00:00 AM,758.96,5.655,1.365,,,,,
1018,06/04/24 09:00:00 AM,760.10,5.860,1.380,,,,,
1019,06/04/24 10:00:00 AM,760.30,5.757,1.383,,,,,
1020,06/04/24 11:00:00 AM,759.48,5.655,1.372,,,,,
1021,06/04/24 12:00:00 PM,759.88,5.450,1.377,,,,,
1022,06/04/24 01:00:00 PM,759.32,5.347,1.369,,,,,
1023,06/04/24 02:00:00 PM,759.20,5.141,1.368,,,,,
1024,06/04/24 03:00:00 PM,760.12,4.934,1.380,,,,,
1025,06/04/24 04:00:00 PM,759.56,4.831,1.373,,,,,
1026,06/04/24 05:00:00 PM,758.48,4.727,1.358,,,,,
1027,06/04/24 06:00:00 PM,758.48,4.727,1.358,,,,,
1028,06/04/24 07:00:00 PM,758.99,4.727,1.365,,,,,
1029,06/04/24 08:00:00 PM,760.21,4.623,1.381,,,,,
1030,06/04/24 09:00:00 PM,759.90,4.519,1.377,,,,,
1031,06/04/24 10:00:00 PM,759.70,4.623,1.374,,,,,
1032,06/04/24 11:00:00 PM,758.93,4.623,1.364,,,,,
1033,06/05/24 12:00:00 AM,760.26,4.727,1.382,,,,,
1034,06/05/24 01:00:00 AM,760.58,4.831,1.387,,,,,
1035,06/05/24 02:00:00 AM,762.31,4.727,1.410,,,,,
1036,06/05/24 03:00:00 AM,762.25,4.623,1.409,,,,,
1037,06/05/24 04:00:00 AM,763.98,4.519,1.433,,,,,
1038,06/05/24 05:00:00 AM,764.24,4.519,1.436,,,,,
1039,06/05/24 06:00:00 AM,765.52,4.519,1.454,,,,,
1040,06/05/24 07:00:00 AM,765.72,4.415,1.456,,,,,
1041,06/05/24 08:00:00 AM,765.72,4.415,1.456,,,,,
1042,06/05/24 09:00:00 AM,767.00,4.415,1.474,,,,,
1043,06/05/24 10:00:00 AM,767.51,4.415,1.481,,,,,
1044,06/05/24 11:00:00 AM,767.83,6.471,1.486,,,,,
1045,06/05/24 12:00:00 PM,767.17,6.674,1.477,,,,,
1046,06/05/24 01:00:00 PM,766.97,6.775,1.474,,,,,
1047,06/05/24 02:00:00 PM,766.92,6.674,1.473,,,,,
1048,06/05/24 03:00:00 PM,766.66,6.674,1.470,,,,,
1049,06/05/24 04:00:00 PM,766.20,6.775,1.464,,,,,
1050,06/05/24 05:00:00 PM,765.94,6.775,1.460,,,,,
1051,06/05/24 06:00:00 PM,765.69,6.775,1.457,,,,,
1052,06/05/24 07:00:00 PM,765.99,6.370,1.461,,,,,
1053,06/05/24 08:00:00 PM,766.59,6.064,1.469,,,,,
1054,06/05/24 09:00:00 PM,766.54,5.962,1.468,,,,,
1055,06/05/24 10:00:00 PM,766.74,5.860,1.471,,,,,
1056,06/05/24 11:00:00 PM,767.46,5.757,1.480,,,,,
1057,06/06/24 12:00:00 AM,768.02,5.860,1.488,,,,,
1058,06/06/24 01:00:00 AM,768.53,5.860,1.495,,,,,
1059,06/06/24 02:00:00 AM,769.10,5.962,1.503,,,,,
1060,06/06/24 03:00:00 AM,769.41,6.064,1.507,,,,,
1061,06/06/24 04:00:00 AM,769.41,6.064,1.507,,,,,
1062,06/06/24 05:00:00 AM,769.10,5.962,1.503,,,,,
1063,06/06/24 06:00:00 AM,769.92,6.064,1.514,,,,,
1064,06/06/24 07:00:00 AM,770.43,6.064,1.521,,,,,
1065,06/06/24 08:00:00 AM,770.17,6.064,1.517,,,,,
1066,06/06/24 09:00:00 AM,769.92,6.064,1.514,,,,,
1067,06/06/24 10:00:00 AM,769.66,6.064,1.511,,,,,
1068,06/06/24 11:00:00 AM,768.44,6.166,1.494,,,,,
1069,06/06/24 12:00:00 PM,768.29,6.370,1.492,,,,,
1070,06/06/24 01:00:00 PM,767.27,6.370,1.478,,,,,
1071,06/06/24 02:00:00 PM,766.50,6.370,1.468,,,,,
1072,06/06/24 03:00:00 PM,765.88,6.166,1.459,,,,,
1073,06/06/24 04:00:00 PM,765.32,6.064,1.451,,,,,
1074,06/06/24 05:00:00 PM,764.75,5.962,1.444,,,,,
1075,06/06/24 06:00:00 PM,764.55,6.064,1.441,,,,,
1076,06/06/24 07:00:00 PM,763.89,6.268,1.432,,,,,
1077,06/06/24 08:00:00 PM,763.43,6.370,1.426,,,,,
1078,06/06/24 09:00:00 PM,764.20,6.370,1.436,,,,,
1079,06/06/24 10:00:00 PM,763.69,6.370,1.430,,,,,
1080,06/06/24 11:00:00 PM,764.57,7.079,1.442,,,,,
1081,06/07/24 12:00:00 AM,764.16,7.280,1.437,,,,,
1082,06/07/24 01:00:00 AM,764.98,7.381,1.447,,,,,
1083,06/07/24 02:00:00 AM,765.29,7.481,1.452,,,,,
1084,06/07/24 03:00:00 AM,766.36,7.582,1.466,,,,,
1085,06/07/24 04:00:00 AM,765.85,7.582,1.460,,,,,
1086,06/07/24 05:00:00 AM,765.80,7.481,1.459,,,,,
1087,06/07/24 06:00:00 AM,766.20,7.280,1.464,,,,,
1088,06/07/24 07:00:00 AM,767.49,7.280,1.482,,,,,
1089,06/07/24 08:00:00 AM,767.23,7.280,1.478,,,,,
1090,06/07/24 09:00:00 AM,766.97,7.280,1.475,,,,,
1091,06/07/24 10:00:00 AM,767.33,7.481,1.479,,,,,
1092,06/07/24 11:00:00 AM,766.67,7.682,1.471,,,,,
1093,06/07/24 12:00:00 PM,765.69,7.782,1.458,,,,,
1094,06/07/24 01:00:00 PM,765.24,7.882,1.451,,,,,
1095,06/07/24 02:00:00 PM,764.93,8.282,1.447,,,,,
1096,06/07/24 03:00:00 PM,764.62,8.182,1.443,,,,,
1097,06/07/24 04:00:00 PM,764.26,7.983,1.438,,,,,
1098,06/07/24 05:00:00 PM,763.91,7.782,1.433,,,,,
1099,06/07/24 06:00:00 PM,764.67,7.782,1.444,,,,,
1100,06/07/24 07:00:00 PM,764.62,7.682,1.443,,,,,
1101,06/07/24 08:00:00 PM,764.57,7.582,1.442,,,,,
1102,06/07/24 09:00:00 PM,765.03,7.481,1.448,,,,,
1103,06/07/24 10:00:00 PM,765.49,7.381,1.455,,,,,
1104,06/07/24 11:00:00 PM,765.24,7.381,1.451,,,,,
1105,06/08/24 12:00:00 AM,765.75,7.381,1.458,,,,,
1106,06/08/24 01:00:00 AM,766.31,7.481,1.466,,,,,
1107,06/08/24 02:00:00 AM,766.47,7.782,1.468,,,,,
1108,06/08/24 03:00:00 AM,766.16,7.682,1.464,,,,,
1109,06/08/24 04:00:00 AM,766.98,7.782,1.475,,,,,
1110,06/08/24 05:00:00 AM,767.94,7.682,1.488,,,,,
1111,06/08/24 06:00:00 AM,767.79,7.882,1.486,,,,,
1112,06/08/24 07:00:00 AM,767.85,7.983,1.487,,,,,
1113,06/08/24 08:00:00 AM,768.10,7.983,1.490,,,,,
1114,06/08/24 09:00:00 AM,768.10,7.983,1.490,,,,,
1115,06/08/24 10:00:00 AM,766.87,8.082,1.474,,,,,
1116,06/08/24 11:00:00 AM,768.21,8.182,1.492,,,,,
1117,06/08/24 12:00:00 PM,767.69,8.182,1.485,,,,,
1118,06/08/24 01:00:00 PM,767.43,8.182,1.482,,,,,
1119,06/08/24 02:00:00 PM,766.51,8.382,1.469,,,,,
1120,06/08/24 03:00:00 PM,766.97,8.779,1.476,,,,,
1121,06/08/24 04:00:00 PM,767.73,9.768,1.487,,,,,
1122,06/08/24 05:00:00 PM,767.34,10.553,1.483,,,,,
1123,06/08/24 06:00:00 PM,767.63,11.139,1.487,,,,,
1124,06/08/24 07:00:00 PM,767.94,12.304,1.493,,,,,
1125,06/08/24 08:00:00 PM,769.10,11.528,1.508,,,,,
1126,06/08/24 09:00:00 PM,770.05,10.846,1.520,,,,,
1127,06/08/24 10:00:00 PM,771.30,10.259,1.536,,,,,
1128,06/08/24 11:00:00 PM,771.56,9.768,1.539,,,,,
1129,06/09/24 12:00:00 AM,772.18,9.472,1.547,,,,,
1130,06/09/24 01:00:00 AM,771.62,9.373,1.540,,,,,
1131,06/09/24 02:00:00 AM,771.57,9.275,1.539,,,,,
1132,06/09/24 03:00:00 AM,772.80,9.176,1.555,,,,,
1133,06/09/24 04:00:00 AM,772.29,9.176,1.548,,,,,
1134,06/09/24 05:00:00 AM,772.24,9.077,1.548,,,,,
1135,06/09/24 06:00:00 AM,772.70,8.978,1.554,,,,,
1136,06/09/24 07:00:00 AM,772.19,8.978,1.547,,,,,
1137,06/09/24 08:00:00 AM,772.70,8.978,1.554,,,,,
1138,06/09/24 09:00:00 AM,772.19,8.978,1.547,,,,,
1139,06/09/24 10:00:00 AM,772.50,9.077,1.551,,,,,
1140,06/09/24 11:00:00 AM,771.52,9.176,1.538,,,,,
1141,06/09/24 12:00:00 PM,771.27,9.176,1.535,,,,,
1142,06/09/24 01:00:00 PM,770.29,9.275,1.521,,,,,
1143,06/09/24 02:00:00 PM,770.85,9.373,1.529,,,,,
1144,06/09/24 03:00:00 PM,769.62,9.472,1.512,,,,,
1145,06/09/24 04:00:00 PM,768.34,9.472,1.495,,,,,
1146,06/09/24 05:00:00 PM,768.14,9.571,1.492,,,,,
1147,06/09/24 06:00:00 PM,767.63,9.571,1.485,,,,,
1148,06/09/24 07:00:00 PM,768.24,9.275,1.494,,,,,
1149,06/09/24 08:00:00 PM,767.01,9.373,1.477,,,,,
1150,06/09/24 09:00:00 PM,766.71,9.275,1.472,,,,,
1151,06/09/24 10:00:00 PM,767.94,9.176,1.489,,,,,
1152,06/09/24 11:00:00 PM,767.84,8.978,1.488,,,,,
1153,06/10/24 12:00:00 AM,767.89,9.077,1.489,,,,,
1154,06/10/24 01:00:00 AM,768.60,8.978,1.498,,,,,
1155,06/10/24 02:00:00 AM,767.53,8.879,1.483,,,,,
1156,06/10/24 03:00:00 AM,768.04,8.879,1.490,,,,,
1157,06/10/24 04:00:00 AM,768.30,8.879,1.494,,,,,
1158,06/10/24 05:00:00 AM,769.07,8.879,1.504,,,,,
1159,06/10/24 06:00:00 AM,768.51,8.779,1.497,,,,,
1160,06/10/24 07:00:00 AM,769.27,8.779,1.507,,,,,
1161,06/10/24 08:00:00 AM,768.96,8.680,1.503,,,,,
1162,06/10/24 09:00:00 AM,770.25,8.680,1.520,,,,,
1163,06/10/24 10:00:00 AM,770.50,8.680,1.524,,,,,
1164,06/10/24 11:00:00 AM,769.17,8.581,1.505,,,,,
1165,06/10/24 12:00:00 PM,768.10,8.481,1.491,,,,,
1166,06/10/24 01:00:00 PM,768.10,8.481,1.491,,,,,
1167,06/10/24 02:00:00 PM,769.59,8.382,1.511,,,,,
1168,06/10/24 03:00:00 PM,768.72,8.182,1.499,,,,,
1169,06/10/24 04:00:00 PM,767.69,7.682,1.485,,,,,
1170,06/10/24 05:00:00 PM,767.13,7.079,1.476,,,,,
1171,06/10/24 06:00:00 PM,767.83,6.471,1.486,,,,,
1172,06/10/24 07:00:00 PM,769.20,6.166,1.504,,,,,
1173,06/10/24 08:00:00 PM,767.87,6.064,1.486,,,,,
1174,06/10/24 09:00:00 PM,768.24,6.268,1.491,,,,,
1175,06/10/24 10:00:00 PM,768.85,6.471,1.500,,,,,
1176,06/10/24 11:00:00 PM,769.16,6.573,1.504,,,,,
1177,06/11/24 12:00:00 AM,770.04,6.775,1.516,,,,,
1178,06/11/24 01:00:00 AM,769.87,6.471,1.514,,,,,
1179,06/11/24 02:00:00 AM,769.94,7.582,1.515,,,,,
1180,06/11/24 03:00:00 AM,769.89,7.481,1.514,,,,,
1181,06/11/24 04:00:00 AM,769.94,7.582,1.515,,,,,
1182,06/11/24 05:00:00 AM,769.89,7.481,1.514,,,,,
1183,06/11/24 06:00:00 AM,770.66,7.481,1.525,,,,,
1184,06/11/24 07:00:00 AM,769.63,7.481,1.511,,,,,
1185,06/11/24 08:00:00 AM,769.48,7.682,1.509,,,,,
1186,06/11/24 09:00:00 AM,768.56,7.882,1.497,,,,,
1187,06/11/24 10:00:00 AM,769.74,8.182,1.513,,,,,
1188,06/11/24 11:00:00 AM,767.79,8.382,1.487,,,,,
1189,06/11/24 12:00:00 PM,767.85,8.481,1.487,,,,,
1190,06/11/24 01:00:00 PM,767.64,8.581,1.485,,,,,
1191,06/11/24 02:00:00 PM,766.72,8.282,1.472,,,,,
1192,06/11/24 03:00:00 PM,766.67,8.182,1.471,,,,,
1193,06/11/24 04:00:00 PM,765.44,7.782,1.454,,,,,
1194,06/11/24 05:00:00 PM,764.62,7.682,1.443,,,,,
1195,06/11/24 06:00:00 PM,764.52,7.481,1.441,,,,,
1196,06/11/24 07:00:00 PM,764.26,7.481,1.438,,,,,
1197,06/11/24 08:00:00 PM,766.05,7.481,1.462,,,,,
1198,06/11/24 09:00:00 PM,765.49,7.381,1.455,,,,,
1199,06/11/24 10:00:00 PM,767.02,7.381,1.475,,,,,
1200,06/11/24 11:00:00 PM,766.97,7.280,1.475,,,,,
1201,06/12/24 12:00:00 AM,766.87,7.079,1.473,,,,,
1202,06/12/24 01:00:00 AM,767.02,6.877,1.475,,,,,
1203,06/12/24 02:00:00 AM,767.48,6.775,1.481,,,,,
